customer_id,first_name,last_name,email,phone,ssn,dob,credit_card,street_address,city,state,zip_code,ip_address,account_balance,loyalty_tier,signup_date,lifetime_orders,marketing_opt_in
C00378,Quinn,Lopez,quinn.lopez507@icloud.com,(702) 322-6819,578-46-4914,11/21/1975,5425-0703-5790-9328,5342 Elm Way,Chicago,IL,60637,176.140.243.30,18473.79,platinum,2022-05-26,75,True
C00379,Emma,Anderson,emma.anderson589@yahoo.com,(725) 846-5617,579-53-4927,03/11/1969,4485-6859-0411-0389,8185 Oak Ave,Chicago,IL,60684,89.138.99.144,4775.22,bronze,2021-12-16,157,False
C00380,Noah,Gonzalez,noah.gonzalez475@outlook.com,(588) 704-4049,580-60-4940,01/28/1957,4532-7905-1948-4353,4193 Oak Ave,Phoenix,AZ,85039,106.30.158.76,36995.23,bronze,2025-08-18,34,True
C00381,Bob,Smith,bob.smith692@proton.me,(841) 743-6050,581-67-4953,10/19/2000,5105-0638-5331-3923,5885 Walnut Ct,Phoenix,AZ,85023,179.227.242.218,14144.91,bronze,2023-06-20,159,True
C00382,Zach,Williams,zach.williams150@icloud.com,(328) 540-1264,582-74-4966,03/31/1966,5425-9754-8274-0805,6139 Elm Way,Atlanta,GA,30362,58.221.189.226,14930.23,silver,2021-08-08,50,False
C00383,Liam,Taylor,liam.taylor845@yahoo.com,(521) 839-2675,583-81-4979,10/11/1987,3714-4727-9261-9842,5643 Oak Ave,Seattle,WA,98141,137.110.59.109,8644.25,silver,2021-09-21,93,False
C00384,Zach,Robinson,zach.robinson160@yahoo.com,(780) 546-6590,584-88-4992,07/24/1951,5105-4069-4816-7081,7454 Chestnut Pl,New York,NY,10073,58.154.203.128,45284.38,platinum,2022-12-14,180,True
C00385,Uma,Taylor,uma.taylor711@outlook.com,(331) 367-6655,585-95-5005,09/07/2001,3714-0909-4041-6457,2068 Maple Dr,Chicago,IL,60671,67.162.194.113,25245.06,platinum,2021-08-27,197,True
C00386,Quinn,Thompson,quinn.thompson563@yahoo.com,(422) 797-1236,586-02-5018,09/18/1978,5425-5990-2094-7155,3246 Main St,Austin,TX,78771,188.246.72.125,40406.25,silver,2024-01-09,54,False
C00387,Liam,Hernandez,liam.hernandez925@gmail.com,(816) 350-5516,587-09-5031,09/18/1966,5105-8747-6014-4046,2886 Birch Blvd,Seattle,WA,98138,172.156.156.120,7549.32,silver,2024-10-23,139,True
C00388,Alice,Gonzalez,alice.gonzalez271@gmail.com,(484) 554-4094,588-16-5044,03/12/2000,4485-7984-4634-2072,8258 Main St,Minneapolis,MN,55487,212.106.205.155,42472.28,bronze,2021-09-11,95,True
C00389,Bob,Hernandez,bob.hernandez83@icloud.com,(301) 358-8009,589-23-5057,01/20/1973,5105-8127-4044-9674,6801 Pine Rd,Austin,TX,78730,203.246.110.207,44211.67,gold,2022-01-24,12,True
C00390,Jamal,Thomas,jamal.thomas793@outlook.com,(950) 232-1111,590-30-5070,03/19/1969,4485-3642-5965-4887,8960 Pine Rd,Phoenix,AZ,85043,88.113.96.214,49729.59,silver,2025-04-09,128,False
C00391,Mia,White,mia.white854@gmail.com,(339) 502-4983,591-37-5083,06/16/1950,5425-3895-7286-8982,728 Walnut Ct,New York,NY,10002,163.159.135.154,18483.85,silver,2024-12-12,87,False
C00392,Yara,White,yara.white114@proton.me,(512) 894-6328,592-44-5096,05/07/1982,5425-2630-6261-0731,2829 Elm Way,New York,NY,10021,209.184.22.150,49627.36,silver,2020-06-19,31,False
C00393,Grace,Allen,grace.allen606@icloud.com,(313) 495-1860,593-51-5109,08/31/1970,5425-2789-0131-2736,2161 Pine Rd,Boston,MA,02147,71.225.180.97,24713.88,bronze,2021-02-23,60,False
C00394,Zach,Ramirez,zach.ramirez724@outlook.com,(553) 940-7964,594-58-5122,10/14/1971,5425-1169-3738-9687,3984 Spruce Ter,Seattle,WA,98100,195.220.13.218,18298.26,silver,2021-07-11,100,True
C00395,Grace,Brown,grace.brown187@gmail.com,(393) 372-7017,595-65-5135,06/02/1974,4532-1882-6032-4823,5884 Spruce Ter,New York,NY,10078,95.225.8.195,46035.46,bronze,2023-10-05,199,True
C00396,Diego,Lee,diego.lee529@yahoo.com,(318) 492-2537,596-72-5148,08/29/1965,3714-8752-2234-2114,9663 Spruce Ter,Portland,OR,97229,38.81.247.142,32525.4,gold,2022-02-03,58,False
C00397,Victor,Sanchez,victor.sanchez163@gmail.com,(689) 601-9176,597-79-5161,09/19/1992,4485-0535-6483-4757,2650 Spruce Ter,Minneapolis,MN,55429,145.209.116.205,28657.37,bronze,2023-02-02,113,False
C00398,Wendy,Lewis,wendy.lewis301@outlook.com,(612) 497-9420,598-86-5174,09/02/1963,4485-1331-5306-8312,8771 Walnut Ct,New York,NY,10067,67.160.165.138,10544.02,bronze,2026-01-02,134,True
C00399,Victor,Jones,victor.jones115@gmail.com,(273) 865-4313,599-93-5187,10/28/1986,3714-0445-7259-9719,7565 Maple Dr,Portland,OR,97252,91.217.204.119,30526.85,gold,2023-08-17,164,True
C00400,Hiro,Walker,hiro.walker166@proton.me,(272) 574-2709,600-00-5200,06/04/1996,3714-3329-6331-9026,9228 Pine Rd,Atlanta,GA,30353,200.225.33.229,49973.36,bronze,2024-04-07,77,True
C00401,Quinn,Johnson,quinn.johnson883@proton.me,(953) 307-7436,601-07-5213,02/25/1951,3485-3598-8491-6259,7019 Cedar Ln,Denver,CO,80231,14.93.106.173,3481.62,platinum,2024-11-08,155,True
C00402,Yara,Thompson,yara.thompson323@yahoo.com,(924) 171-1607,602-14-5226,06/14/1971,4485-6877-7243-3096,9556 Birch Blvd,Seattle,WA,98157,113.115.171.165,33366.62,gold,2024-10-26,174,True
C00403,Alice,Wilson,alice.wilson446@icloud.com,(931) 995-8175,603-21-5239,05/22/1950,5105-8774-0141-3283,3165 Cedar Ln,Boston,MA,02135,95.198.213.117,37052.35,bronze,2021-09-25,8,False
C00404,Diego,Jackson,diego.jackson79@outlook.com,(971) 405-8349,604-28-5252,07/09/2000,5105-9618-2815-0532,8865 Elm Way,Seattle,WA,98190,13.42.220.46,23142.63,gold,2023-05-02,153,True
C00405,Noah,Wilson,noah.wilson371@outlook.com,(390) 713-2057,605-35-5265,01/31/1970,5105-7774-1948-1984,2908 Walnut Ct,Chicago,IL,60608,110.17.61.215,46301.64,silver,2023-01-23,77,False
C00406,Noah,Martin,noah.martin957@icloud.com,(644) 662-4138,606-42-5278,12/29/1984,3485-0506-7607-7920,3485 Birch Blvd,Phoenix,AZ,85019,53.133.64.191,27364.5,silver,2024-01-05,144,False
C00407,Uma,Johnson,uma.johnson571@yahoo.com,(300) 820-8340,607-49-5291,05/30/1973,4485-7014-4824-3600,8974 Pine Rd,Austin,TX,78774,203.245.215.5,49882.41,bronze,2022-01-01,136,False
C00408,Ingrid,Johnson,ingrid.johnson67@proton.me,(575) 823-6013,608-56-5304,05/06/1977,5425-4569-6544-3266,4599 Birch Blvd,Seattle,WA,98110,206.196.79.157,23652.74,bronze,2021-05-20,45,False
C00409,Paul,Lee,paul.lee614@yahoo.com,(931) 419-8459,609-63-5317,08/23/1970,3714-3945-6115-7738,1315 Pine Rd,Miami,FL,33197,182.183.244.3,18850.5,silver,2021-11-22,128,False
C00410,James,Johnson,james.johnson851@icloud.com,(578) 960-7381,610-70-5330,06/07/1990,5105-3156-6973-0405,6668 Cedar Ln,Los Angeles,CA,90095,189.167.37.174,21860.04,bronze,2022-01-10,82,True
C00411,Paul,Smith,paul.smith469@gmail.com,(603) 544-7279,611-77-5343,07/06/1979,5425-9184-6090-4023,4571 Birch Blvd,Chicago,IL,60653,135.184.253.226,2664.53,bronze,2020-11-25,34,True
C00412,Mia,Wilson,mia.wilson969@outlook.com,(796) 643-4356,612-84-5356,07/05/1979,4532-0249-5910-7165,6511 Chestnut Pl,Minneapolis,MN,55474,68.187.157.211,8979.25,silver,2024-12-23,192,True
C00413,Diego,Allen,diego.allen633@icloud.com,(285) 711-2252,613-91-5369,04/19/1957,4532-2682-1951-7945,1741 Maple Dr,Atlanta,GA,30353,199.58.73.114,7307.74,silver,2020-10-22,32,True
C00414,Diego,Lopez,diego.lopez321@yahoo.com,(999) 434-1030,614-98-5382,02/26/1961,3714-9903-6448-1024,9447 Spruce Ter,Los Angeles,CA,90054,124.5.67.176,47268.68,bronze,2023-06-04,103,True
C00415,Bob,Taylor,bob.taylor532@icloud.com,(538) 520-8494,615-05-5395,07/29/1984,5105-1409-1597-2002,9565 Maple Dr,Denver,CO,80202,144.141.244.152,41916.98,bronze,2021-07-31,130,True
C00416,Xander,Smith,xander.smith818@proton.me,(951) 622-8932,616-12-5408,02/13/1994,5425-5039-1120-0913,8133 Cedar Ln,Minneapolis,MN,55428,67.9.113.4,49316.5,silver,2024-09-16,88,True
C00417,Sam,Clark,sam.clark265@gmail.com,(879) 582-4810,617-19-5421,11/07/1995,5425-3385-7900-6232,4894 Maple Dr,Boston,MA,02170,87.63.163.85,17097.16,silver,2021-01-02,117,False
C00418,Bob,Brown,bob.brown341@icloud.com,(700) 871-5499,618-26-5434,02/20/1977,5425-2781-6712-0172,8923 Elm Way,Boston,MA,02138,177.197.46.200,15856.56,gold,2025-10-04,182,True
C00419,David,Jackson,david.jackson2@icloud.com,(806) 464-3683,619-33-5447,04/20/2005,3485-4061-5218-7691,6280 Walnut Ct,Minneapolis,MN,55475,34.207.185.58,41437.24,gold,2025-10-22,130,True
C00420,Rachel,Sanchez,rachel.sanchez631@outlook.com,(867) 671-7824,620-40-5460,07/31/1959,4532-7856-2862-3558,6390 Birch Blvd,Phoenix,AZ,85068,69.132.81.226,21739.66,gold,2020-06-26,174,False
C00421,David,Brown,david.brown224@gmail.com,(420) 156-4854,621-47-5473,08/09/2004,5425-7987-3450-2516,397 Elm Way,Atlanta,GA,30354,85.27.9.183,27112.84,bronze,2021-03-09,2,False
C00422,Noah,Lewis,noah.lewis707@outlook.com,(666) 906-2418,622-54-5486,08/01/1986,5105-4229-4635-3850,4721 Walnut Ct,Austin,TX,78732,169.162.65.109,36745.85,bronze,2020-11-26,143,True
C00423,Uma,Ramirez,uma.ramirez447@gmail.com,(989) 617-2814,623-61-5499,12/18/1976,4485-0079-9403-2425,7844 Cedar Ln,Phoenix,AZ,85087,200.41.225.241,22345.22,bronze,2024-07-27,29,False
C00424,Olivia,Young,olivia.young835@gmail.com,(554) 216-8143,624-68-5512,03/05/1965,4532-1595-0628-5597,7123 Spruce Ter,Austin,TX,78710,219.68.78.25,47597.23,platinum,2022-08-19,71,True
C00425,Carol,Robinson,carol.robinson337@proton.me,(641) 996-6565,625-75-5525,05/15/1999,3485-3921-1742-5265,9056 Cedar Ln,Chicago,IL,60607,72.170.141.226,42003.57,bronze,2021-04-09,193,True
C00426,Liam,Miller,liam.miller251@icloud.com,(580) 639-1947,626-82-5538,02/07/1990,5425-0288-2502-4704,3539 Pine Rd,Austin,TX,78776,64.40.137.137,31146.16,bronze,2024-11-20,190,True
C00427,David,Thomas,david.thomas753@icloud.com,(398) 471-8656,627-89-5551,11/05/1979,5105-9832-5893-5824,1334 Oak Ave,Miami,FL,33111,26.44.236.229,41708.95,bronze,2025-11-10,74,True
C00428,Olivia,Young,olivia.young639@outlook.com,(575) 612-4936,628-96-5564,05/04/1999,4532-0132-5314-4987,9709 Main St,Portland,OR,97202,136.98.243.228,33868.51,gold,2020-07-30,23,True
C00429,Wendy,Lopez,wendy.lopez731@proton.me,(452) 506-1032,629-03-5577,06/03/1967,4532-5071-4985-0977,3278 Elm Way,New York,NY,10085,65.15.1.2,11454.66,silver,2022-07-30,130,False
C00430,Frank,Taylor,frank.taylor89@yahoo.com,(884) 566-5440,630-10-5590,04/17/1993,3714-5757-0327-0996,8651 Walnut Ct,Miami,FL,33105,217.90.255.112,22823.52,gold,2021-04-22,33,False
C00431,Diego,Walker,diego.walker538@proton.me,(445) 729-9969,631-17-5603,09/09/1977,5105-7045-3542-6522,4517 Birch Blvd,Phoenix,AZ,85011,96.146.22.27,35708.32,gold,2022-09-11,30,False
C00432,David,Robinson,david.robinson899@yahoo.com,(392) 433-4788,632-24-5616,02/10/1996,3714-5463-3531-2226,6346 Walnut Ct,Los Angeles,CA,90082,189.169.195.147,28586.55,silver,2022-03-24,70,True
C00433,Olivia,Brown,olivia.brown519@gmail.com,(306) 655-7297,633-31-5629,02/01/1981,3714-0903-5041-1288,5441 Walnut Ct,Denver,CO,80206,97.116.232.199,10673.26,bronze,2022-02-28,87,True
C00434,Victor,Ramirez,victor.ramirez341@icloud.com,(689) 824-3371,634-38-5642,09/13/1972,4485-1707-1732-7965,6568 Oak Ave,Atlanta,GA,30371,97.189.84.193,33935.4,bronze,2021-04-22,63,True
C00435,James,Harris,james.harris958@yahoo.com,(451) 854-1240,635-45-5655,04/20/1977,4485-2705-4891-1454,2500 Maple Dr,Austin,TX,78725,89.193.70.12,14270.58,silver,2024-11-02,1,False
C00436,Yara,Lee,yara.lee139@outlook.com,(833) 965-5614,636-52-5668,01/06/1962,5105-4586-2245-9001,4390 Birch Blvd,Atlanta,GA,30391,171.59.113.79,8327.44,bronze,2021-01-11,118,True
C00437,Jamal,Lewis,jamal.lewis319@proton.me,(647) 376-4303,637-59-5681,04/05/1984,5425-4048-8167-8289,9209 Walnut Ct,Minneapolis,MN,55497,197.47.176.218,21124.81,bronze,2025-06-30,3,True
C00438,Victor,Lopez,victor.lopez407@proton.me,(600) 682-5241,638-66-5694,11/29/1967,3485-0529-0320-7831,4537 Oak Ave,Denver,CO,80225,147.140.220.48,47752.9,bronze,2024-03-07,81,True
C00439,Tara,Harris,tara.harris381@proton.me,(452) 523-9350,639-73-5707,04/28/1972,4485-0161-1939-4147,2843 Maple Dr,Austin,TX,78733,171.135.84.185,39298.88,platinum,2021-06-04,139,True
C00440,Diego,Lewis,diego.lewis580@yahoo.com,(967) 263-2508,640-80-5720,12/29/1950,5105-9225-6063-4110,4863 Cedar Ln,Denver,CO,80214,38.199.111.157,25742.62,bronze,2020-03-13,182,False
C00441,Diego,Allen,diego.allen202@outlook.com,(969) 974-6440,641-87-5733,09/30/1952,5105-0005-4985-4065,2851 Main St,Denver,CO,80226,112.239.120.111,7487.49,bronze,2021-10-07,115,False
C00442,Grace,Perez,grace.perez326@outlook.com,(776) 474-4050,642-94-5746,04/18/1987,4532-8325-9158-5229,1151 Maple Dr,Miami,FL,33101,56.63.200.120,6139.87,platinum,2020-11-26,91,True
C00443,Zach,Martinez,zach.martinez393@gmail.com,(690) 819-5418,643-01-5759,10/08/1989,4485-9097-9673-6903,1741 Elm Way,New York,NY,10054,142.85.140.114,3548.26,gold,2024-10-12,87,False
C00444,Liam,White,liam.white196@outlook.com,(250) 208-7892,644-08-5772,02/17/2001,3714-1086-4752-7633,2649 Spruce Ter,Denver,CO,80259,80.128.42.56,19290.2,bronze,2026-02-17,185,True
C00445,Victor,Martin,victor.martin947@icloud.com,(959) 909-8348,645-15-5785,10/10/1963,3485-0998-0597-2600,3655 Maple Dr,Atlanta,GA,30332,140.92.177.55,23024.6,silver,2020-01-26,112,True
C00446,Uma,Lee,uma.lee554@outlook.com,(663) 545-4047,646-22-5798,05/08/1981,5105-3065-0044-2488,7509 Spruce Ter,Boston,MA,02163,104.61.84.68,19445.05,platinum,2020-07-13,23,True
C00447,Yara,Smith,yara.smith908@proton.me,(252) 942-9640,647-29-5811,05/29/1966,5105-0877-1039-0993,8050 Cedar Ln,Chicago,IL,60672,23.46.15.6,25264.09,bronze,2025-01-27,57,False
C00448,Zach,Lopez,zach.lopez913@gmail.com,(347) 455-2220,648-36-5824,10/11/2000,4532-1148-0902-6631,2345 Cedar Ln,Seattle,WA,98184,146.241.22.49,41475.72,bronze,2024-09-14,114,False
C00449,Noah,Martin,noah.martin279@icloud.com,(599) 775-7623,649-43-5837,01/13/1986,3714-2815-8786-7238,2119 Main St,Boston,MA,02124,190.239.179.187,7443.69,bronze,2021-04-08,45,False
C00450,Henry,Robinson,henry.robinson281@gmail.com,(778) 906-3178,650-50-5850,03/15/2004,3485-4845-8371-3108,202 Cedar Ln,Atlanta,GA,30314,64.88.206.159,32893.44,gold,2023-11-12,18,True
C00451,Noah,Sanchez,noah.sanchez77@icloud.com,(519) 928-9688,651-57-5863,11/30/1994,3485-2006-2458-5858,5780 Walnut Ct,Phoenix,AZ,85014,111.108.176.189,47461.51,silver,2025-07-18,176,True
C00452,Victor,Lee,victor.lee843@icloud.com,(783) 434-9840,652-64-5876,07/12/1997,3485-8851-0416-4046,3328 Main St,Seattle,WA,98106,162.204.240.216,26493.1,silver,2020-04-16,200,True
C00453,Noah,Ramirez,noah.ramirez640@icloud.com,(909) 612-9011,653-71-5889,11/16/1950,4532-8070-7704-7442,9598 Oak Ave,New York,NY,10036,102.196.20.198,37695.9,silver,2025-02-16,90,False
C00454,Rachel,Jones,rachel.jones544@outlook.com,(761) 791-3192,654-78-5902,02/21/1963,3714-9458-4454-1580,8720 Walnut Ct,Miami,FL,33148,85.241.71.253,39961.8,bronze,2020-02-21,65,False
C00455,Ingrid,Martin,ingrid.martin71@gmail.com,(334) 309-9391,655-85-5915,01/18/1957,3485-6019-8330-5419,5565 Elm Way,New York,NY,10077,137.251.25.71,43578.26,bronze,2021-11-05,108,False
C00456,Mia,Walker,mia.walker555@yahoo.com,(291) 393-9332,656-92-5928,11/15/1986,5425-1723-5206-6869,6460 Maple Dr,Portland,OR,97216,71.145.186.142,19327.37,silver,2025-09-08,10,False
C00457,Ingrid,Thompson,ingrid.thompson865@gmail.com,(884) 713-7236,657-99-5941,10/10/1984,3714-5854-6190-9082,4622 Elm Way,Phoenix,AZ,85030,220.179.243.207,8531.63,gold,2020-01-03,106,False
C00458,Mia,Perez,mia.perez639@outlook.com,(895) 425-2633,658-06-5954,02/22/1980,4532-4902-6790-6540,8770 Pine Rd,Chicago,IL,60618,74.63.157.107,13748.4,bronze,2025-06-07,126,False
C00459,Xander,Miller,xander.miller7@yahoo.com,(875) 968-8759,659-13-5967,08/31/1967,3485-4502-6659-0610,4266 Pine Rd,Seattle,WA,98192,193.241.92.190,42910.35,bronze,2020-04-08,46,True
C00460,Liam,Garcia,liam.garcia197@outlook.com,(415) 962-2742,660-20-5980,04/21/1998,3714-5652-4289-3776,4084 Pine Rd,Los Angeles,CA,90057,115.196.81.236,35051.96,bronze,2024-12-18,162,True
C00461,Henry,Garcia,henry.garcia730@icloud.com,(509) 246-2827,661-27-5993,05/12/1965,4532-6180-4988-6521,6495 Cedar Ln,Seattle,WA,98116,107.212.220.221,22251.93,bronze,2023-02-15,26,True
C00462,Bob,Thompson,bob.thompson760@proton.me,(968) 315-6950,662-34-6006,04/04/1968,3714-8744-4429-1960,781 Birch Blvd,Chicago,IL,60670,214.44.34.248,1055.39,silver,2024-09-08,130,False
C00463,Aisha,Young,aisha.young515@icloud.com,(977) 579-5828,663-41-6019,05/28/1964,4485-4287-6419-4257,2640 Walnut Ct,Seattle,WA,98157,194.220.225.200,21518.02,silver,2026-03-18,98,False
C00464,Rachel,Lopez,rachel.lopez262@yahoo.com,(397) 887-1044,664-48-6032,01/14/2002,5425-9197-2319-2650,2850 Elm Way,New York,NY,10022,135.87.57.108,42484.18,bronze,2020-05-07,34,False
C00465,Frank,Williams,frank.williams432@proton.me,(770) 893-3304,665-55-6045,10/03/2000,3714-9922-4085-7208,5874 Cedar Ln,Minneapolis,MN,55443,66.87.30.62,20962.4,gold,2023-02-10,67,False
C00466,Alice,Taylor,alice.taylor111@yahoo.com,(825) 662-8880,666-62-6058,08/12/1950,4485-7215-9808-1531,4797 Birch Blvd,Austin,TX,78728,25.213.24.21,31509.25,bronze,2024-01-02,136,False
C00467,Sam,Perez,sam.perez296@gmail.com,(719) 823-9551,667-69-6071,01/20/1960,5425-1464-0486-5958,7145 Main St,New York,NY,10009,29.244.242.212,43681.63,bronze,2026-01-10,126,True
C00468,Fatima,Miller,fatima.miller635@proton.me,(804) 352-8487,668-76-6084,02/27/1950,5425-7820-5262-5179,3513 Oak Ave,Denver,CO,80296,76.178.54.151,30292.24,bronze,2021-08-13,2,True
C00469,Henry,Davis,henry.davis542@outlook.com,(728) 196-4113,669-83-6097,09/07/2002,4532-2737-1527-2179,542 Elm Way,Phoenix,AZ,85064,223.25.202.116,42724.26,gold,2024-07-19,154,True
C00470,Rachel,Jackson,rachel.jackson204@icloud.com,(729) 399-9035,670-90-6110,01/18/1952,3714-4953-2587-1344,9385 Walnut Ct,Miami,FL,33163,140.161.151.244,39025.45,bronze,2023-02-02,155,False
C00471,Wendy,Walker,wendy.walker853@outlook.com,(370) 823-9626,671-97-6123,11/18/1986,4532-4903-8830-0620,5758 Spruce Ter,Minneapolis,MN,55443,90.186.168.30,15365.45,bronze,2021-11-09,74,False
C00472,Zach,Thompson,zach.thompson122@gmail.com,(920) 703-2785,672-04-6136,08/20/1953,4532-7202-1395-9791,3001 Pine Rd,Denver,CO,80292,17.194.108.151,26370.1,gold,2021-06-19,185,True
C00473,Quinn,Jones,quinn.jones373@yahoo.com,(540) 436-8224,673-11-6149,03/14/2005,3714-6397-1925-4320,4218 Oak Ave,Minneapolis,MN,55447,126.140.222.82,45846.91,bronze,2022-12-03,167,True
C00474,Olivia,Moore,olivia.moore366@gmail.com,(972) 432-8881,674-18-6162,12/03/2005,3714-5625-3291-3358,9592 Pine Rd,Chicago,IL,60688,91.135.136.49,7808.37,bronze,2024-05-03,150,False
C00475,Mia,Miller,mia.miller67@proton.me,(873) 552-2545,675-25-6175,04/06/1983,3714-8739-0956-6232,7320 Maple Dr,Los Angeles,CA,90085,184.219.198.193,35121.69,bronze,2025-03-15,65,True
C00476,Yara,Clark,yara.clark970@yahoo.com,(514) 729-4298,676-32-6188,10/13/1979,4485-2150-9634-5763,2375 Birch Blvd,New York,NY,10042,117.15.230.180,2880.85,silver,2024-02-17,78,True
C00477,Zach,Smith,zach.smith862@icloud.com,(511) 319-1949,677-39-6201,10/04/1994,4532-4184-2744-7063,3780 Elm Way,Boston,MA,02115,73.55.41.212,45600.3,bronze,2023-12-31,62,True
C00478,Xander,Davis,xander.davis341@gmail.com,(254) 727-8330,678-46-6214,05/08/1994,3714-7524-2952-6070,7314 Chestnut Pl,New York,NY,10013,122.192.140.118,17034.41,bronze,2021-09-10,80,True
C00479,Ingrid,Johnson,ingrid.johnson631@gmail.com,(835) 529-7018,679-53-6227,11/04/1964,4485-7351-0344-9323,4442 Main St,Minneapolis,MN,55449,133.97.59.235,35073.84,bronze,2023-10-10,75,False
C00480,Noah,White,noah.white575@proton.me,(636) 778-4373,680-60-6240,11/20/1983,3485-4917-7437-6895,969 Cedar Ln,Miami,FL,33158,34.2.82.234,26191.1,bronze,2025-04-21,141,True
C00481,Diego,Thompson,diego.thompson446@gmail.com,(390) 283-2897,681-67-6253,06/30/1977,4485-6305-3631-4340,4759 Main St,Phoenix,AZ,85095,216.134.158.115,12557.98,silver,2022-10-15,91,True
C00482,Isabella,Hernandez,isabella.hernandez407@gmail.com,(657) 990-8494,682-74-6266,11/21/2005,3485-5852-2622-2476,8200 Pine Rd,Atlanta,GA,30332,88.124.98.177,25530.19,bronze,2023-11-28,106,False
C00483,Uma,Allen,uma.allen577@outlook.com,(242) 648-6965,683-81-6279,05/02/1956,3714-4123-0197-1759,8275 Cedar Ln,Portland,OR,97203,73.18.52.137,16974.31,platinum,2020-02-20,65,False
C00484,Liam,Miller,liam.miller446@yahoo.com,(669) 414-8536,684-88-6292,07/01/1994,3485-2345-8797-8470,4323 Birch Blvd,Phoenix,AZ,85064,84.252.115.168,41257.0,bronze,2024-09-20,48,True
C00485,Diego,Garcia,diego.garcia229@outlook.com,(965) 694-1201,685-95-6305,05/28/1960,3714-6477-7247-2489,4588 Cedar Ln,Phoenix,AZ,85005,163.131.8.152,17493.39,gold,2020-05-01,137,True
C00486,Olivia,Perez,olivia.perez284@outlook.com,(696) 376-8739,686-02-6318,09/17/1964,5105-7126-6930-0139,4732 Maple Dr,Seattle,WA,98166,79.176.191.54,13566.9,gold,2021-03-30,31,True
C00487,Bob,Anderson,bob.anderson855@proton.me,(200) 819-4105,687-09-6331,11/14/1953,4485-0995-9136-3616,9757 Pine Rd,Los Angeles,CA,90037,161.227.65.82,25923.52,silver,2024-07-21,170,False
C00488,Alice,Jackson,alice.jackson930@yahoo.com,(796) 404-4678,688-16-6344,03/03/1974,3485-4943-0207-5635,3479 Birch Blvd,Miami,FL,33164,196.175.230.107,28529.01,bronze,2020-02-28,158,True
C00489,Isabella,Ramirez,isabella.ramirez960@yahoo.com,(995) 469-2883,689-23-6357,02/15/1983,3485-7359-2370-3632,3816 Walnut Ct,Minneapolis,MN,55462,37.170.85.140,32716.73,bronze,2020-03-22,35,True
C00490,Diego,Sanchez,diego.sanchez54@gmail.com,(288) 909-4342,690-30-6370,12/31/1979,3714-0781-7679-2983,142 Birch Blvd,Los Angeles,CA,90088,64.143.52.116,49661.1,platinum,2020-10-14,97,False
C00491,Zach,Johnson,zach.johnson250@icloud.com,(387) 384-6555,691-37-6383,12/24/2003,4485-1883-5728-9560,7573 Oak Ave,New York,NY,10025,188.160.107.161,40496.36,bronze,2022-04-02,4,False
C00492,Kate,Harris,kate.harris302@icloud.com,(229) 676-6728,692-44-6396,07/05/1977,5425-6019-8895-4352,2355 Chestnut Pl,Miami,FL,33123,13.159.102.194,41591.53,bronze,2023-06-08,54,False
C00493,Xander,Lee,xander.lee455@gmail.com,(253) 704-3659,693-51-6409,02/02/1972,4532-2876-1647-3995,8827 Main St,Minneapolis,MN,55444,139.100.97.206,14002.53,silver,2023-12-03,101,False
C00494,Isabella,Garcia,isabella.garcia900@outlook.com,(718) 875-7632,694-58-6422,08/05/1979,5105-9806-6044-5609,2073 Elm Way,Minneapolis,MN,55406,36.154.245.2,38924.93,gold,2020-11-08,18,True
C00495,Frank,Smith,frank.smith633@icloud.com,(788) 798-9424,695-65-6435,11/22/1993,5425-9905-6708-1914,5542 Maple Dr,Boston,MA,02184,119.188.142.179,11338.6,bronze,2022-07-02,32,True
C00496,Sam,Smith,sam.smith393@icloud.com,(382) 942-1628,696-72-6448,01/12/1980,4532-4296-5667-5399,1226 Walnut Ct,Seattle,WA,98199,177.1.173.80,45357.81,bronze,2021-12-02,58,True
C00497,Ingrid,Smith,ingrid.smith921@icloud.com,(445) 503-5117,697-79-6461,02/24/1974,3714-7710-0261-8330,6266 Chestnut Pl,New York,NY,10051,15.109.15.131,35548.07,gold,2025-02-03,11,True
C00498,Alice,Moore,alice.moore804@yahoo.com,(260) 318-6960,698-86-6474,09/05/1974,4485-2841-1603-1968,8919 Elm Way,Chicago,IL,60637,135.38.56.52,3544.17,gold,2026-01-05,148,False
C00499,Wendy,Clark,wendy.clark32@outlook.com,(903) 202-4734,699-93-6487,09/04/1974,4532-7422-6280-7556,4589 Walnut Ct,Los Angeles,CA,90035,63.225.89.172,42456.9,gold,2024-12-07,191,True
C00500,Ingrid,Miller,ingrid.miller384@icloud.com,(660) 653-7107,700-00-6500,07/05/1996,4485-1493-8477-9742,5805 Chestnut Pl,Chicago,IL,60613,25.183.113.224,38319.92,gold,2020-03-07,143,True
